Latitude,Longitude,Location
19.08893,72.90716,SARVODAYA HOSPITAL (GHATKOPAR-W)
19.16324,72.84341,RAM BAUG (GOREGAON-W)
19.05244,72.91078,AMAR TALKIES
19.02767,72.85627,MAHESHWARI UDYAN (KINGS CIRCLE)
19.10444,72.82875,JUHU HOTEL
18.99676,72.83138,LOWER PAREL STATION
18.92057,72.83036,ELECTRIC HOUSE COLABA DEPOT
18.96262,72.83188,DR.M.IQBAL CHOWK (J J HOSPITAL)
19.07395,72.8496,SHANTI NAGAR (KALINA)
19.07788,72.86193,KALINA
19.18835,72.84997,DR.SUCHAK CHOWK
19.03847,73.01458,TERNA VIDYALAYA (NERUL)
19.0955,72.90061,GANESH MANDIR (ASALPHA)
19.10295,72.8712,INDIAN OIL (SAHAR)
19.06014,72.86428,INDIAN OIL OFFICE (BKC)
19.1015,72.88456,VIJAY PRINTING PRESS
19.00797,72.85919,KARTVYA NAGAR
19.21248,72.87761,GUNDECHA PARK
18.90748,72.80866,NAVY NAGAR (COLABA)
18.96214,72.81232,NANA CHOWK
19.0317,72.84932,MATUNGA STATION (W)
19.19715,72.87585,ANITA NAGAR
19.22954,72.85626,BORIVALI (W) STATION
19.14575,72.83663,BEHRAM BAUG
18.93259,72.8278,AHILYABAI HOLKAR CHOWK
18.99645,72.85285,SEWREE COURT
19.1589,72.93344,K.C.COMPANY (BHANDUP-W)
19.2321,72.8304,GORAI DEPOT
18.95694,72.8494,FERRY WHARF
19.16898,72.87561,SANTOSH NAGAR (DINDOSHI)
19.22985,72.85766,BORIVALI (E) STATION
18.96187,72.82858,TWO TANKS
19.12938,72.86967,SATYA SAIBABA MANDIR (MAHAKALI CAVES RD)
19.1289,72.86035,VIKAS NAGAR SOCIETY (ANDHERI-E)
19.22783,72.85571,BORIVALI (W)STATION (JAYA TALKIES)
19.20707,72.95056,DNYANODAY VIDYALAYA
19.11127,72.93438,KINNARI HALL (KANNAMWAR NAGAR)
19.01273,72.82469,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR)
19.2328,72.86453,SHREE KRISHNA NAGAR (BORIVALI -E)
18.98105,72.83424,JIJAMATA UDYAN (BYCULLA)
19.10248,72.88827,MAROL BHAVAN
19.05315,72.92726,LALLUBHAI COMPOUND POLICE CHOWKY
19.19341,72.95389,KISAN NAGAR JUNCTION
19.11603,72.83139,J.V.P.D.BUS STATION
19.10324,72.89784,KHERANI BAUG
19.28808,72.88974,RAJ BUCKET FACTORY
18.92797,72.82818,K.C.COLLEGE
19.18727,72.82482,ELIA SARVAT JUNIOR COLLEGE
19.05471,72.83772,PADMASHREE MOHAMMED RAFI CHOWK BANDRA (W)
19.01817,72.8445,SWAMI NARAYAN CHOWK DADAR STATION -E
19.12774,72.83237,DHAKE COLONY
18.9307,72.8226,CRICKET CLUB OF INDIA
19.24578,72.97562,PATLI PADA
19.10861,72.93224,VIKHROLI STATION ROAD (E)
19.24251,72.84611,SHANTI ASHRAM (BORIVALI-W)
18.96846,72.84141,MAHARANA PRATAP CHOWK (MAZGAON)
19.21471,72.838,MAHAVIR NAGAR -EXTENSION (KANDIVLI-W)
19.13413,72.82628,MHADA COLONY (ANDHERI-W)
19.05402,72.8917,KUMBHARWADA (CHEMBUR)
19.01942,72.898,B.D.PATIL MARG HPCL
19.20195,72.8491,JAIN MANDIR (KANDIVALI-W)
19.2118,72.87295,VICEROY PARK
19.21628,72.83384,CHARKOP SECTOR 6
19.20078,72.94907,ANNABHAU SATHE CHOWK (THANE)
19.2786,72.92247,KAJUPADA (GHODBUNDER ROAD)
19.02211,72.8567,V.J.T.I.COLLEGE
19.01673,72.84721,KHODADAD CIRCLE (DADAR TT)
19.18724,72.8398,KRISHNA BUILDING (MALAD-W)
19.03937,73.06733,NAVRANG HOTEL
19.01758,73.01442,DON BOSCO VIDYALAYA (NERUL)
19.11111,72.86212,R.B.I. COLONY (ANDHERI-E)
19.17365,72.95625,MULUND RAILWAY STATION (W)
19.1426,73.00237,RABALE NAKA
19.04106,72.841,MAHIM
19.16344,72.8358,MOTILAL NAGAR NO.2
19.24757,72.85918,DAHISAR PHATAK (W)
19.04425,73.02298,SHIVAJI CHOWK (NERUL)
19.17375,72.96385,HOLY ANGEL S SCHOOL
19.03928,72.84702,MAHIM STATION (W)
19.25255,72.85871,MUNICIPAL HOSPITAL (BORIVALI -W)
19.03736,72.861,LOKMANYA TILAK HOSPITAL (SION)
19.05485,72.8278,HOLY FAMILY HOSPITAL (BANDRA-W)
19.28693,72.89391,GHODBUNDER VILLAGE JUNCTION
18.94563,72.8314,G.T.HOSPITAL
19.16111,72.85353,ISHWARBHAI PATEL ROAD
19.10667,72.82684,JUHU BUS STATION
19.02728,73.0577,KHARGHAR RAILWAY STATION (SUBWAY)
19.13657,72.92966,BIRLA COMPANY
19.04467,73.06387,REGENCY GARDEN SBI
19.21857,72.96935,GANDHI NAGAR (THANE)
19.14594,72.83189,ADARSH NAGAR (JOGESHWARI-W)
19.04939,72.87758,EVERARD SOCIETY
19.12114,72.82969,ESIC NAGAR
19.24424,72.85175,MOUNT POINSUR CHURCH
19.04609,73.06966,SHILP CHOWK
19.07289,72.86025,HEALTH CENTRE (VIDYANAGARI)
19.20868,72.81913,CHARKOP VILLAGE
19.26455,72.87094,ATMARAM NAGAR (SRUSHTI)
19.06485,72.88062,KURLA BUS STATION (E)
19.05204,72.90145,ACHARYA GARDEN DIAMOND GARDEN
18.98136,72.85236,ORDNANCE DEPOT REAY ROAD (E)
18.94856,72.79791,REKHA SADAN JAIN MANDIR (WALKESHWAR)
19.13677,72.85345,BANK OF BARODA (JOGESHWARI -E)
19.05148,72.85844,DHARAVI DEPOT
19.10667,72.85913,CHAKALA CIGARETTE FACTORY
19.01251,72.82307,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR)
19.07245,72.9083,GARODIA NAGAR R.T.O
19.11672,72.88002,MAROL MAROSHI BUS STATION
19.12424,72.93791,JOGESHWARI VIKHROLI LINK ROAD (KANJURMARG-E)
19.01789,72.83208,SIDDHIVINAYAK MANDIR (PRABHADEVI)
19.241,72.97555,BRAHMAND AZAD NAGAR
19.10212,73.00405,KOPAR KHAIRANE SECTOR 15
18.9986,72.81785,ACHARYA ATRE CHOWK (WORLI NAKA)
19.03175,73.06061,YERALA MEDICAL CENTRE
19.09771,72.88786,SHETHIYA NAGAR
19.18713,72.94558,VAISHALI NAGAR (MULUND-W)
19.07734,72.90966,SWAMI NARAYAN MANDIR (GHATKOPAR-E)
19.02848,72.87734,BHAKTI PARK MONO RAIL STATION
18.9664,72.83262,A.H.ANSARI CHOWK NEW NAGPADA
19.31229,72.85346,BHAYANDER STATION (E)
19.18121,72.83353,TECHNIMONT I.C.B.HOUSE
19.11948,72.90408,POWAI VIHAR COMPLEX
19.16638,72.92867,KHINDIPADA (DARGAH)
19.15895,72.88077,AGARI PADA (AAREY COLONY)
19.26442,72.96762,ANAND NAGAR (GHODBUNDER ROAD)
19.16158,72.93771,DR.K.B.HEDGEWAR CHOWK BHANDUP SONAPUR
19.20757,72.82481,MERCHANT BROTHERS
19.0303,72.88011,IMAX CINEMA
19.12994,72.86307,GURUNANAK VIDYALAYA (ANDHERI-E)
19.25226,72.86791,GARTAN PADA
18.98898,72.81374,NEHRU PLANETARIUM (WORLI)
19.02625,73.10202,KALAMBOLI
19.25103,72.97323,DONGARI PADA
19.09763,72.84898,SATHAYE COLLEGE (VILE PARLE-E)
19.06056,72.92549,SHIVAJI NAGAR (GOVANDI) TERMINUS
19.1161,72.93654,VIKHROLI COURT
19.17805,72.94988,AMBAJI DHAM
18.94946,72.83491,CHAKALA MARKET
19.13775,73.00308,GOTHIVALI VILLAGE TELEPHONE EXCHANGE
19.16455,72.8509,GOREGAON STATION (E)
19.2066,72.83485,SHANTI NAGAR (KANDIVALI-W)
19.22649,72.8551,DHARAMSHI HALL
19.15387,72.96191,AIROLI OCTROI NAKA
19.05027,72.90485,MAITRI PARK
19.22887,72.96628,PAWAR NAGAR BUS STATION (THANE)
19.05616,72.91484,GOVANDI STATION ROAD (W)
19.11628,72.84258,SHOPPERS STOP (ANDHERI-W)
19.1227,72.99945,GHANSOLI VILLAGE
19.11803,72.88015,MAROL MAROSHI BUS STATION
19.23943,72.84723,ST.LAWRENCE HIGH SCHOOL (KANDIVALI-E)
18.99929,72.81762,ACHARYA ATRE CHOWK (WORLI NAKA)
19.09229,72.91111,SHREYAS CINEMA
18.98595,72.83187,COMRADE GULABRAO GANACHARYA CHOWK
19.04609,72.90123,VADAVALI VILLAGE BORLA SOCIETY
19.12015,72.8997,RAMASHRAM (POWAI)
19.05107,73.01688,JUIPADA VILLAGE
19.11721,72.86268,NELCO
19.23058,72.8479,PRASANNA JEEVAN SOCIETY
19.11783,72.82144,MORA VILLAGE
19.03982,73.0199,NERUL BUS STATION
19.13698,72.85958,SAMARTH NAGAR (JOGESHWARI-E)
19.11139,72.86419,CHARAT SINGH COLONY
19.18473,72.96519,DNYANSADHANA COLLEGE KOPARI
19.16272,72.87128,AAREY POLICE STATION CHHOTA KASHMIR
19.00945,72.85406,KIDWAI NAGAR
19.06101,72.86041,BANK OF INDIA (BKC)
19.25093,72.86374,RAJASHREE CINEMA
19.17603,72.87759,SUYASH SHOPPING CENTRE
19.04007,72.8512,SHAHU NAGAR (DHARAVI)
19.05636,72.84765,M.I.G.COLONY (KALA NAGAR)
19.05848,72.92482,BAINGANWADI
19.03546,72.85749,LOKMANYA TILAK HOSPITAL (SION)
19.18545,72.84835,MALAD STATION (W)
19.16033,72.94677,GOREGAON-MULUND LINK ROAD (MULUND-W)
19.11772,72.88719,ASHOK VIHAR
19.02459,72.86035,AMULAKH HIGH SCHOOL
19.09232,72.90843,SARVODAYA HOSPITAL (GHATKOPAR-W)
19.08025,72.84947,VAKOLA POLICE STATION
19.22123,72.86317,SPECIAL STEEL RAJENDRA NAGAR
19.17401,72.95444,MULUND RAILWAY STATION (W)
19.30717,72.84976,BHAJI MARKET
19.14248,72.93915,BHANDUP STATION (E)
19.06163,72.894,POSTAL COLONY (CHEMBUR)
18.99311,72.82022,JIJAMATA NAGAR (WORLI)
19.06895,73.01949,TURBHE NAKA (JANATA MARKET)
19.05381,72.86798,MAHARASHTRA WEIGHT BRIDGE (SION)
19.17782,72.94333,AGRA ROAD NAKA (MULUND-W)
19.18774,72.96283,MARATHON CHOWK (TEEN HATH NAKA)
18.96963,72.80931,CUMBALA HILL POST OFFICE
19.17855,72.83251,QUINSCENT HEIGHTS
19.18797,72.96261,MARATHON CHOWK (TEEN HATH NAKA)
19.18595,72.95815,WAGLE ESTATE POST OFFICE
19.251,72.87347,VAISHALI NAGAR (DAHISAR-E)
18.96442,72.80406,MUKESH CHOWK (KEMPS CORNER)
19.20502,73.00718,RAJ PARK
19.15178,72.8465,MOVIE STAR TALKIES (GOREGAON-W)
19.20895,72.86322,SARAF CHOUDHARI NAGAR
19.11392,73.01638,MILLENNIUM BUSINESS PARK (MAHAPE)
19.12555,72.89343,DR.AMBEDKAR UDYAN POWAI
18.95502,72.80452,KAMALA NEHRU PARK (MALABAR HILL)
19.1846,72.94338,SU PUMPS (MULUND-WEST)
18.95838,72.81041,SHRIMATI MOTIBEN DALVI HOSPITAL
19.26304,72.87379,GOLDEN CHEMICALS (DAHISAR-E)
19.08122,72.84247,SANTACRUZ STATION (E)
19.04062,73.02108,PARSIK BANK (NERUL)
19.03457,72.87437,WADALA TRUCK TERMINAL
19.15786,72.8689,AAREY UNIT NO.10 (CENTRAL DAIRY)
19.04041,72.8412,MAHIM
18.90742,72.8118,M.T.PARK
19.05208,72.86745,CHUNABHATTI
19.13755,72.83742,PRATHAMESH COMPLEX
19.21867,72.96939,GANDHI NAGAR (THANE)
19.0192,72.8512,KHARGHAT ROAD
19.11019,72.92948,VIKHROLI BUS STATION (E)
19.209,72.9515,LOKMANYA NAGAR (THANE)
19.02434,72.83997,RAM GANESH GADKARI CHOWK
18.95327,72.80296,SAHYADRI GUEST HOUSE (MALABAR HILL)
19.1657,72.83288,BANGUR HALL
19.02587,72.86851,FIRE BRIGADE JUNCTION (ANTOP HILL)
19.04989,72.90487,MAITRI PARK
19.15171,72.93325,HANUMAN MANDIR (BHANDUP-W)
19.08519,72.89284,GURU NANAK NAGAR (GHATKOPAR-W)
19.14795,72.99889,AIROLI SECTOR 5
18.9231,72.82375,FREE PRESS JOURNAL MARG
19.04475,72.86414,RANI LAXMIBAI CHOWK (SION)
19.03333,72.8788,BHAKTI PARK GATE (ANIK)
19.12037,72.93696,VIKHROLI POLICE STATION
19.03428,72.84782,SARASWATI VIDYAMANDIR (MAHIM)
18.96943,72.81515,VASANTRAO NAIK CHOWK (TARDEO)
19.0755,72.87676,KURLA DEPOT
19.18454,72.97249,GAVDEVI MANDIR (THANE)
19.11099,72.87215,MAROL PIPELINE
19.21561,72.97813,MAJIWADA
19.18352,72.81912,MALVANI DEPOT GAIKWAD NAGAR
19.13361,72.84757,JOGESHWARI (W) BUS STATION
19.07117,72.87264,BKC TELEPHONE EXCHANGE
18.91488,72.82484,SASOON DOCK
19.00539,72.84841,BEST COLONY (BHOIWADA)
19.03702,72.86112,LOKMANYA TILAK HOSPITAL (SION)
18.96053,72.84331,CENTRAL RAILWAY GOODS
19.05721,72.84133,BANDRA (E) PHATAK
19.09911,72.88786,KRISHNA NAGAR (SAKI NAKA)
19.08288,72.83446,SANTACRUZ POLICE STATION
19.21268,72.83859,EKTA BHOOMI COMPLEX
19.15862,72.8437,VIVEK VIDYALAYA
19.28176,72.86041,NEW INDIA BANK
19.07151,72.87198,BKC TELEPHONE EXCHANGE
19.21309,72.86083,JANTA NAGAR (KANDIVALI-E)
19.20073,72.87157,TRACTOR GATE NO.3 VASA HOSPITAL
18.93396,72.83024,HUTATMA CHOWK
19.25595,72.85802,DAHISAR MARKET
19.15784,72.87452,AAREY UNIT NO.6 MARKET
19.21807,72.8287,SAIBABA MANDIR (KANDIVALI-W)
19.19635,72.80646,SAIKRUPA NAGAR
19.16541,72.85049,GOREGAON STATION (E)
19.03108,72.90272,VASHI NAKA (CHEMBUR) M.M.R.D.A COLONY
19.08848,72.90674,SARVODAYA HOSPITAL (GHATKOPAR-W)
19.08045,72.84547,VAKOLA POLICE STATION
19.05142,72.82888,MOUNT CARMEL CHURCH LILAVATI HOSPITAL
19.02548,72.85422,MAHESHWARI UDYAN (KINGS CIRCLE)
18.93726,72.83416,KHADI BHANDAR
18.94113,72.83479,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT)
19.11173,72.8866,MARVA INDUSTRIAL ESTATE
18.94539,72.83113,G.T.HOSPITAL
19.13954,72.80847,VESAVA-YARI ROAD BUS STATION
18.96192,72.8187,NOVELTY CINEMA DR.BHADKAMKAR ROAD
19.11913,72.84622,ANDHERI STATION (W)
19.14299,72.82462,ZULELAL CHOWK
19.16737,72.8542,HICKSON & DADAJEE
18.95323,72.82128,GAIWADI
18.96729,72.81681,SONAWALA BUILDING
18.92079,72.83064,ELECTRIC HOUSE COLABA DEPOT
18.92731,72.82585,MANTRALAYA
19.18141,72.81516,AMRAPALI SOCIETY
19.25582,72.86463,ANAND NAGAR MARKET
19.21018,72.9618,VARTAK NAGAR
19.13438,72.93497,CROMPTON GREAVES
19.11765,72.90545,JALVAYU VIHAR (POWAI)
19.1334,72.82878,KAMLADEVI JAIN HIGH SCHOOL
19.01932,72.85666,WADALA CHURCH
18.96877,72.83318,A.H.ANSARI CHOWK NEW NAGPADA
19.18417,72.82965,INTERFACE BUILDING-16
18.96134,72.81341,NANA CHOWK
18.95713,72.81998,PRARTHANA SAMAJ
18.98538,72.83532,JAIHIND CINEMA
18.98071,72.82688,SANT GADGE MAHARAJ CHOWK
19.05169,72.87692,EVERARD NAGAR
18.98844,72.81379,NEHRU PLANETARIUM (WORLI)
19.19636,72.80833,MALVANI VILLAGE MALVANI CHURCH
19.13691,72.82556,SUNDERVAN (ANDHERI-W)
19.08414,72.88413,KAMANI
19.00247,72.83848,MADKEBUWA CHOWK (PAREL)
18.9982,72.85236,PRABODHANKAR THACKERAY UDYAN BUS STATION (SEWREE)
19.04137,72.86291,RANI LAXMIBAI CHOWK (SION)
19.18351,72.85003,JITENDRA MARG MALAD PHATAK
19.23925,72.84249,S.K.RESORT (BORIVALI  -W)
19.00537,72.84464,BHOIWADA MANE MASTER CHOWK
19.17023,72.83533,INORBIT MALL
19.30118,72.85722,KASTURI ESTATE
19.15612,72.86567,AAREY UNIT NO.13 (CENTRAL DAIRY)
19.20691,72.86957,SAMATA NAGAR BUS STATION (KANDIVALI-E)
19.17385,72.96389,HOLY ANGEL S SCHOOL
19.1081,72.83696,DR.COOPER HOSPITAL
19.02367,73.0444,VIVEKANAND NAGAR (BELAPUR)
19.08583,72.89499,NARAYAN NAGAR (GHATKOPAR-E)
18.92868,72.82152,NIRMAL BUILDING
19.11481,72.83002,J.V.P.D SAURASHTRA SOCIETY
19.11792,72.88023,MAROL MAROSHI BUS STATION
19.08507,72.90854,GHATKOPAR STATION (E)
18.97871,72.82865,GARLIC COMPANY
19.09359,72.88315,JARIMARI (SAKINAKA)
19.08657,73.01198,A.P.M.C SECTOR 26
19.11492,72.85843,CHAKALA
18.96458,72.81855,MINERVA TALKIES
19.12949,72.86819,TAKSHILA
19.15373,72.78937,RETREAT HOTEL (MADH)
19.20765,72.86451,SURUCHI
19.2323,72.84674,C.K.P.COLONY
19.30542,72.85785,KHARI GAON
19.15615,72.92984,TEMBIPADA
19.08681,73.0032,JUHU VILLAGE (NAVI MUMBAI)
19.01636,72.84647,KHODADAD CIRCLE (DADAR TT)
19.06714,72.87926,KURLA STATION (W)
19.09988,72.85393,SAMBHAJI NAGAR (VILE PARLE-E)
19.06222,72.84644,KHERWADI (BANDRA-E)
18.97698,72.83217,BYCULLA STATION (W)
19.10996,72.8529,GARWARE CHOWK
19.2058,72.87163,SAIBABA MANDIR (SAMATA NAGAR)
19.26952,72.88832,ST.XAVIER S HIGH SCHOOL (KASHIMIRA)
19.04125,72.9386,NARMADESHWAR MANDIR
19.15572,72.78804,KAMAL BAUG 14TH BUNGALOWS -(MADH)
19.20068,72.97561,NEW SHAKTI MILL
19.01249,72.82244,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR)
19.03925,72.89342,R.C.F.(CHEMBUR) HOSTEL
19.06465,72.86133,ICICI BANK (BKC)
19.03913,73.02874,TATA PRESS (NERUL)
19.02642,73.0568,BHARATI VIDYAPITH
19.1825,72.97067,SIDDHARTH NAGAR (THANE)
19.11978,73.00639,STANDARD ALKALI COMPANY
19.09045,72.90402,RAM BHAVAN
19.03709,72.86279,GURU TEG BAHADUR NAGAR STATION
19.06101,72.83715,BANDRA TALKIES SHROFF EYE HOSPITAL
19.10941,72.85204,GARWARE CHOWK KOLDONGRI NO.2
18.95362,72.8069,TEEN BAKDA (WALKESHWAR)
18.92786,72.82487,MANTRALAYA
19.08381,72.90573,GHATKOPAR STATION (E)
19.08809,72.91834,GHATKOPAR BUS STATION
19.13883,72.85511,JOGESHWARI (E) POLICE STATION
19.13446,72.93488,CROMPTON GREAVES
19.0566,72.93021,ANNABHAU SATHE NAGAR (MANKHURD)
19.17791,72.85577,PANCHAVATI HOUSING SOCIETY
19.17114,72.85903,VIRWANI ESTATE SARVODAYA NAGAR
19.14589,73.00089,RABALE POLICE STATION
19.24354,72.86,PARVAT NAGAR
19.05052,72.91423,AMARNATH PATIL SPORT COMPLEX BANGANGA
18.96989,72.83508,ST.MARY S HIGH SCHOOL (MAZGAON)
19.15754,72.85668,GOREGAON TELEPHONE EXCHANGE
19.2903,72.86387,CHAITANYA HOSPITAL
18.92463,72.82509,FREE PRESS JOURNAL MARG
18.97996,72.81292,VATSALABAI DESAI CHOWK (HAJI ALI)
19.0965,72.88368,SAFED POOL (SAKI NAKA)
19.16387,72.947,SARVODAYA PARSHWANATH NAGAR (MULUND-W)
18.96205,72.8125,NANA CHOWK
19.12649,72.82127,NATASHA TOWER
19.13866,72.93569,D.A.V.COLLEGE
19.04276,72.92651,ANUSHAKTI NAGAR BUS STATION
19.0455,72.84184,MACCHIMAR NAGAR RAHEJA HOSPITAL (MAHIM)
19.11389,73.01621,MILLENNIUM BUSINESS PARK (MAHAPE)
19.08164,72.85557,VAKOLA MASJID
18.92933,72.82421,MANTRALAYA
18.92875,72.82458,MANTRALAYA
19.20299,73.00461,PARSIK SHIV MANDIR
19.13727,72.81054,RIDDHI SIDDHI
18.95976,72.81208,GAONDEVI POLICE STATION
19.0464,73.0253,NERUL NAKA
19.048,72.89332,NAVJEEVAN SOCIETY (CHEMBUR)
19.1459,72.93578,BHANDUP STATION (W) ROAD
19.12122,72.84593,ANDHERI STATION (W)
19.05905,72.85471,INCOME TAX OFFICE (BKC)
18.91017,72.81326,GANESHMURTI NAGAR POLICE CHOWKY
19.03092,72.84486,SAMRAT HOTEL (MATUNGA-E)
19.20588,72.85,KANDIVALI STATION ROAD (W)
19.21975,72.83848,CHIKOOWADI
19.23477,72.84602,THAKUR PAKHADI
19.27017,72.8896,NEW GREEN WOOD GARDAN
19.03396,72.8423,SHITALADEVI TEMPLE (MAHIM)
19.18586,72.85835,KURAR VILLAGE
19.23987,72.84288,S.K.RESORT (BORIVALI  -W)
19.12159,72.87358,SUMER HOUSE SURAJ DIAMOND
19.08225,72.88209,SHEETAL CINEMA (KURLA-W)
19.0177,72.83543,PRABODHANKAR THACKERAY CHOWK (DADAR-W)
19.06357,72.89764,CHEMBUR LEVEL CROSSING SHELL BRIDGE
19.05995,72.82396,PERI CROSS ROAD
19.14265,72.93308,JANATA MARKET (BHANDUP-W)
19.02202,72.83783,RANADE ROAD (DADAR-W)
19.09774,72.85368,DOMESTIC AIRPORT JUNCTION
19.04563,72.84702,BANWARI COMPOUND
19.08408,73.01191,VASHI SECTOR 19
19.15441,72.83541,GOREGAON OSHIWARA DEPOT
19.22145,72.86403,SPECIAL STEEL RAJENDRA NAGAR
19.05472,72.82758,HOLY FAMILY HOSPITAL (BANDRA-W)
19.12135,72.89107,TUNGA VILLAGE
19.16365,72.84864,GOREGAON (W) BUS STATION
19.13846,72.83188,MONGINIS (ANDHERI-W)
18.97607,72.83204,BYCULLA STATION (W)
19.15163,72.92992,NAVJEEVAN VIDYAMANDIR (BHANDUP-W)
19.21301,72.82839,BANK OF MAHARASHTRA (KANDIVALI-W)
19.18617,72.83583,D MART SHOPPING CENTRE-MALAD-W
19.0538,72.92708,LALLUBHAI COMPOUND DR.AMBEDKAR CHOWK
19.0561,72.83501,BANDRA POLICE STATION
18.9626,72.83697,NOORBAUG
19.16326,72.88762,DADASAHEB PHALKE CHITRANAGRI
19.18351,72.85239,RANI SATI MARG (MALAD-E) MUNICIPAL SCHOOL
19.05526,72.83055,ST.PETER S CHURCH (BANDRA-W)
19.11521,72.84964,GOKHALE BRIDGE
19.22428,72.85663,DATTAPADA PHATAK
19.28516,72.86964,S.K.STONE (MIRA ROAD)
19.03862,72.8911,R.C.F.(CHEMBUR)OFFICE
19.23456,72.84051,YOGI NAGAR JAYRAJ NAGAR (BORIVALI -W)
19.11617,72.83105,J.V.P.D.BUS STATION
19.05269,72.92709,LALLUBHAI COMPOUND POLICE CHOWKY
19.03916,72.86803,SAMAJ MANDIR HALL (SION KOLIWADA)
19.08531,72.89339,GURU NANAK NAGAR (GHATKOPAR-W)
19.0816,72.90444,GANDHI MARKET (GHATKOPAR-E)
19.113,72.82609,HARE RAM HARE KRISHNA (ISKCON)
19.01904,72.84899,KHODADAD CIRCLE (DADAR TT)
19.05726,72.95528,MANKHURD OCTROI NAKA
18.95807,72.83535,DONGRI
19.11427,72.85242,JUMBO DARSHAN (ANDHERI-E)
19.02586,72.8395,RAM GANESH GADKARI CHOWK BALMOHAN VIDYALAY
19.03645,72.88023,WADALA TRUCK TERMINAL (MAIN GATE)
18.97632,72.83043,SUNDAR GALLI (BYCULLA-W)
19.0238,73.09847,KAMOTHE JUNCTION
19.21036,72.82595,RANA & SONS
18.92986,72.82962,HUTATMA CHOWK
19.17116,72.9504,HIRA MONGI NAVNEET HOSPITAL
19.18981,72.81992,MALVANI BLOCK NO.6
18.96383,72.8134,NANA CHOWK SHASTRI HALL
19.18246,72.84695,NEW ERA TALKIES
19.04821,72.82598,MOUNT MARY STEPS (MUNICIPAL GARDEN)
19.12771,72.83249,DHAKE COLONY
19.11165,72.92567,VIKHROLI STATION ROAD (W)
19.02662,72.86641,ANTOP HILL
19.11407,72.83942,NEW INDIA QUARTERS (ANDHERI-W)
18.98592,72.82401,FAMOUS STUDIO
19.2081,72.87291,AANGAN
19.07525,72.99683,VASHI BUS STATION
19.28132,72.85807,MIRA ROAD STATION (E)
19.14137,72.81954,SARDAR PATEL NAGAR (PARK STREET)
19.02576,73.09587,KAMOTHE VILLAGE MANSAROVAR
19.1411,72.93765,C.G.S.COLONY (BHANDUP-E)
19.06172,72.88364,NEHRU NAGAR (KURLA-E)
19.17324,72.87964,MUNICIPAL COLONY SECTOR -D (GOREGAON-E)
19.16775,72.8815,SHIVSHAHI PRAKALP MANTRI PARK
19.16979,72.85983,VIRWANI ESTATE SARVODAYA NAGAR
19.05356,72.88396,LOKSHAHIR SATHE UDYAN SUMAN NAGAR
19.06109,72.8906,EVEREST SOCIETY (KURLA-E)
19.02445,72.89003,MAZGAON DOCK
19.05502,72.88248,SHIVSHRUSHTI (KURLA-E)
19.1166,72.84595,ANDHERI STATION (W)
19.12334,72.84661,ANDHERI MARKET
19.13375,72.82578,TELEPHONE EXCHANGE (ANDHERI-W)
19.11277,72.88838,CHANDIVALI JUNCTION
19.11589,72.88919,JOHN BACKER
19.07609,72.87671,KURLA DEPOT
19.07717,72.83766,ST.TERESA CONVENT SCHOOL (SANTACRUZ-W)
19.20742,72.82299,BRIMCO
19.03148,72.84265,DHAIRYAVAN CHOWK
18.95633,72.79966,PRIYADARSHINI PARK (NAPEAN SEA ROAD)
18.97586,72.84056,MUSTAFA BAZAR SAVLYA TANDEL CHOWK
19.07025,72.87529,ANJANABAI MAGAR CHOWK SWATANTRA SAINIK SURVE CHOWK
19.15573,72.88428,MAYUR NAGAR (AAREY COLONY)
18.98565,72.83535,JAIHIND CINEMA
19.22868,72.85504,BORIVALI (W) STATION
19.08554,72.82949,S.N.D.T. (JUHU)
19.29677,72.85728,AZAD NAGAR (MIRA ROAD)
19.04568,72.89445,CHEMBUR COLONY
18.93561,72.82416,GOVERNMENT LAW COLLEGE
19.11891,72.84522,ANDHERI STATION (W)
19.06251,72.84171,BANDRA RAILWAY TERMINUS
19.01924,72.83181,SIDDHIVINAYAK MANDIR (PRABHADEVI)
19.07024,72.87923,LAXMANRAO YADAV MARKET (KURLA MARKET)
19.12722,72.81903,NANA-NANI PARK (VERSOVA)
19.20047,72.99863,DATTA WADI
19.07101,72.83394,KHAR LINKING ROAD
19.08473,72.88891,MUKUND COMPANY P.W.D.OFFICE (KAMANI)
18.9494,72.83471,CHAKALA MARKET
19.21612,72.86748,MAGATHANE TELEPHONE EXCHANGE
19.18568,72.85922,SHANTARAM TALAO (MALAD-E)
19.20492,72.8394,VAISHALI BHAVAN (KANDIVALI-W)
19.21528,72.83577,RASHMI RATHI SOCIETY
19.05309,73.01654,ANIRUDDHA BHAVAN
19.13448,72.86356,SARVODAYA NAGAR (JOGESHWARI-E)
19.0516,72.86182,MAHARASHTRA NATURE PARK P.M.G.P COLONY (DHARAVI)
19.18858,72.85796,PUSHPA PARK (MALAD-E)
19.0425,72.8785,INTER STATE BUS STATION (ANIK)
19.20249,72.83411,LALJIPADA
19.16063,72.84588,JAWAHAR NAGAR (GOREGAON-W)
19.23063,72.83793,M.H.B.COLONY (BORIVALI -W)
18.97998,72.83097,SIMPLEX MILL
